597 24
30719.0,27567.0,25711.0,24452.0,23757.0,23336.0,24640.0,28609.0,33703.0,36299.0,37948.0,38783.0,38433.0,38287.0,36417.0,35638.0,35837.0,36156.0,37706.0,40254.0,40201.0,39074.0,36737.0,34982.0
32994.0,30290.0,28294.0,27033.0,26203.0,25677.0,26369.0,30071.0,34205.0,36589.0,37890.0,38939.0,38477.0,38197.0,35909.0,35275.0,35522.0,35516.0,37349.0,40028.0,40006.0,39216.0,37036.0,35474.0
33728.0,30544.0,28220.0,26992.0,26204.0,26157.0,26708.0,29982.0,34485.0,36601.0,37782.0,38544.0,38233.0,37730.0,35428.0,34612.0,34390.0,35025.0,36590.0,39458.0,39679.0,38877.0,37006.0,35118.0
33337.0,30646.0,28112.0,26884.0,25941.0,26015.0,26391.0,29763.0,34642.0,36361.0,37604.0,38373.0,37901.0,37408.0,34863.0,34212.0,34553.0,34669.0,36575.0,38831.0,39457.0,38843.0,36790.0,34842.0
33734.0,30672.0,28439.0,26862.0,26174.0,25959.0,26251.0,29856.0,33725.0,35870.0,37048.0,37442.0,36675.0,36062.0,34272.0,32874.0,32756.0,32740.0,33699.0,37135.0,36861.0,36160.0,34505.0,33566.0
33185.0,30549.0,28173.0,26223.0,25252.0,24556.0,23817.0,24305.0,25665.0,26862.0,29889.0,31452.0,31177.0,30829.0,29932.0,28835.0,27721.0,27327.0,28413.0,32334.0,32848.0,33403.0,32277.0,31296.0
31244.0,28638.0,26256.0,24529.0,23076.0,22366.0,22087.0,21808.0,21735.0,22002.0,24557.0,26661.0,26355.0,26935.0,27055.0,26294.0,25903.0,25489.0,26817.0,30498.0,31795.0,32861.0,32354.0,31206.0
29904.0,27213.0,25513.0,24261.0,23354.0,23306.0,24288.0,28151.0,33018.0,35173.0,37182.0,37837.0,37884.0,38057.0,36238.0,34985.0,35198.0,35814.0,36751.0,39451.0,39529.0,38421.0,35990.0,34312.0
32651.0,29803.0,27781.0,26606.0,25865.0,25907.0,26282.0,29531.0,34129.0,36442.0,38340.0,38849.0,38594.0,38310.0,36505.0,35573.0,35649.0,36271.0,37390.0,40559.0,40666.0,39996.0,37653.0,35556.0
34052.0,30582.0,28455.0,27249.0,26969.0,26678.0,27046.0,30281.0,35278.0,37105.0,39222.0,40020.0,39764.0,39068.0,37370.0,35865.0,36273.0,36800.0,38257.0,41712.0,41903.0,41311.0,38490.0,36451.0
34466.0,31141.0,28974.0,27535.0,26863.0,26202.0,27292.0,30614.0,35536.0,37838.0,40101.0,41102.0,41515.0,41556.0,39548.0,38578.0,39068.0,39313.0,40671.0,42979.0,43098.0,41827.0,39473.0,36945.0
35129.0,31661.0,29372.0,28250.0,27474.0,27170.0,27578.0,30799.0,35158.0,38089.0,40687.0,41569.0,41949.0,41837.0,39805.0,38548.0,38210.0,39158.0,40007.0,42548.0,42475.0,41384.0,39392.0,37918.0
36997.0,33384.0,30532.0,28804.0,27303.0,26834.0,26072.0,26006.0,27306.0,29077.0,32918.0,35452.0,35678.0,35170.0,34461.0,32903.0,31912.0,31268.0,32405.0,36152.0,37040.0,37346.0,36407.0,35240.0
34555.0,31689.0,28894.0,27226.0,25785.0,24804.0,24158.0,23698.0,23004.0,23840.0,27016.0,29872.0,31255.0,31904.0,32563.0,31141.0,30231.0,29669.0,30458.0,34289.0,35221.0,36292.0,36062.0,34352.0
32770.0,29599.0,26889.0,25910.0,25384.0,25041.0,26163.0,29690.0,34358.0,37615.0,40116.0,41236.0,41014.0,41003.0,39465.0,38255.0,38495.0,38927.0,39970.0,42404.0,42300.0,41336.0,39163.0,36768.0
34776.0,31627.0,29746.0,28294.0,27200.0,27188.0,27873.0,30983.0,35624.0,38219.0,39962.0,40585.0,40203.0,40277.0,38513.0,37353.0,37554.0,37913.0,38904.0,41894.0,41837.0,40835.0,38585.0,36391.0
34522.0,31366.0,29254.0,28189.0,27312.0,26906.0,27202.0,30580.0,35416.0,37624.0,39480.0,40052.0,39870.0,39222.0,37733.0,36940.0,37061.0,37394.0,38263.0,40876.0,40874.0,40127.0,38229.0,36396.0
34426.0,31318.0,29000.0,27575.0,27243.0,26552.0,27019.0,29947.0,34918.0,36864.0,38581.0,39249.0,38783.0,38336.0,36353.0,35291.0,35537.0,35775.0,37241.0,40501.0,39939.0,39940.0,38116.0,36523.0
34568.0,31402.0,29109.0,27917.0,27012.0,26905.0,27372.0,30574.0,34837.0,37218.0,39128.0,39839.0,39240.0,38924.0,37132.0,35900.0,35968.0,36065.0,36558.0,39637.0,39616.0,38650.0,36895.0,35499.0
34580.0,31989.0,29142.0,27435.0,26367.0,25601.0,24853.0,25449.0,25970.0,28143.0,31639.0,33602.0,33997.0,33707.0,33467.0,32021.0,31306.0,30768.0,31478.0,34262.0,35056.0,35318.0,34188.0,33317.0
32860.0,29649.0,27100.0,25280.0,24151.0,23329.0,22587.0,22438.0,22485.0,23072.0,25461.0,27586.0,28406.0,28940.0,29403.0,28809.0,27859.0,27380.0,27917.0,31726.0,33268.0,34278.0,33773.0,32632.0
31056.0,28024.0,25863.0,24903.0,24158.0,23842.0,24908.0,28779.0,33799.0,36465.0,38475.0,39119.0,38936.0,38548.0,36477.0,35413.0,35551.0,35716.0,36746.0,39722.0,40027.0,39060.0,36973.0,35061.0
33244.0,30735.0,27939.0,26971.0,26162.0,25856.0,26813.0,29944.0,34340.0,36380.0,38130.0,38732.0,38060.0,37794.0,35653.0,34716.0,34923.0,35140.0,36201.0,39028.0,39648.0,38971.0,36489.0,34828.0
33326.0,30241.0,27982.0,27057.0,26256.0,25639.0,26145.0,29539.0,33978.0,36241.0,37764.0,37989.0,37973.0,37343.0,35147.0,34406.0,34485.0,34884.0,36058.0,39290.0,39451.0,39059.0,36919.0,34653.0
33309.0,29905.0,27972.0,26928.0,25730.0,25665.0,26316.0,29230.0,33750.0,35651.0,37391.0,38103.0,38509.0,38479.0,36180.0,35249.0,35338.0,35425.0,36691.0,39098.0,39662.0,38793.0,36394.0,34401.0
33245.0,29890.0,27943.0,26207.0,25522.0,25606.0,25937.0,28997.0,32823.0,35067.0,36591.0,37127.0,36661.0,36340.0,34024.0,33113.0,32884.0,32660.0,33737.0,36587.0,37353.0,36613.0,34659.0,33661.0
32894.0,30454.0,27634.0,26276.0,24530.0,24112.0,23296.0,23536.0,25021.0,26575.0,30057.0,30845.0,30998.0,30535.0,29410.0,28246.0,27263.0,27042.0,27809.0,31156.0,32674.0,32716.0,31372.0,30637.0
30605.0,27753.0,25566.0,23720.0,22721.0,21700.0,21406.0,21190.0,21039.0,21661.0,23926.0,25664.0,26243.0,26234.0,26827.0,26002.0,25119.0,24767.0,25118.0,28754.0,30081.0,31218.0,30860.0,29282.0
28188.0,25556.0,24052.0,22230.0,21765.0,21860.0,22879.0,27262.0,31427.0,33659.0,35311.0,35704.0,35382.0,34995.0,33190.0,32229.0,32088.0,32384.0,32914.0,35612.0,36697.0,36011.0,34053.0,32313.0
30726.0,28527.0,26495.0,25879.0,24854.0,24827.0,25370.0,28545.0,32585.0,34357.0,35640.0,36456.0,36133.0,35686.0,33903.0,32764.0,32599.0,33113.0,33812.0,36264.0,37073.0,36120.0,34322.0,32870.0
31602.0,28760.0,26454.0,25409.0,24584.0,24397.0,25543.0,28808.0,32435.0,34326.0,35258.0,35711.0,35331.0,35057.0,33084.0,31960.0,31917.0,31817.0,32509.0,34869.0,36458.0,35454.0,33704.0,32403.0
31189.0,28430.0,26677.0,25632.0,24673.0,24550.0,25340.0,28434.0,32452.0,34183.0,35594.0,36084.0,35709.0,35228.0,33437.0,32103.0,32404.0,32560.0,33332.0,35601.0,36567.0,36006.0,33608.0,32293.0
30888.0,28496.0,26517.0,25324.0,24573.0,23857.0,24619.0,28148.0,32148.0,33642.0,34716.0,35296.0,34897.0,34310.0,32457.0,31189.0,30988.0,31147.0,31799.0,34508.0,35575.0,34906.0,32586.0,31721.0
31230.0,29229.0,26927.0,24926.0,23783.0,23105.0,22490.0,23342.0,23935.0,26078.0,29176.0,30691.0,30634.0,30612.0,30116.0,28234.0,27631.0,27506.0,27847.0,30298.0,31521.0,31954.0,30365.0,29869.0
29692.0,26946.0,24784.0,22788.0,21846.0,21120.0,20657.0,20779.0,19906.0,20587.0,22949.0,24928.0,25318.0,25625.0,25676.0,25240.0,24275.0,24252.0,24643.0,26955.0,29974.0,30762.0,30479.0,29777.0
28780.0,26127.0,24188.0,22898.0,22450.0,22708.0,23640.0,27718.0,31509.0,33804.0,35565.0,36822.0,36350.0,36111.0,34264.0,32960.0,33074.0,33339.0,34057.0,36163.0,37561.0,36705.0,34462.0,32952.0
31342.0,28953.0,26750.0,25503.0,24683.0,24579.0,25354.0,28466.0,32130.0,34561.0,36392.0,37168.0,37247.0,37255.0,35219.0,34133.0,34313.0,34496.0,34871.0,37141.0,38370.0,37660.0,35289.0,33789.0
31850.0,28824.0,26284.0,25549.0,25106.0,24567.0,25514.0,28630.0,32570.0,35151.0,36767.0,37450.0,37265.0,36773.0,34820.0,33442.0,33782.0,33786.0,34580.0,36712.0,38440.0,37240.0,35095.0,33606.0
31813.0,28695.0,26936.0,25487.0,24768.0,24696.0,25321.0,28674.0,32110.0,34566.0,36148.0,37536.0,36995.0,36639.0,34792.0,33836.0,33723.0,33698.0,34408.0,36200.0,38228.0,37267.0,34894.0,33439.0
31383.0,28859.0,27107.0,25508.0,24888.0,24448.0,25594.0,28525.0,32030.0,34521.0,35796.0,36265.0,35750.0,35655.0,33843.0,32594.0,32622.0,32506.0,33258.0,35004.0,36783.0,35921.0,33918.0,32832.0
32365.0,29338.0,27006.0,25267.0,24199.0,23490.0,23099.0,23572.0,23735.0,26241.0,29098.0,30317.0,30541.0,30280.0,29351.0,27445.0,26668.0,26322.0,26843.0,29021.0,31758.0,32031.0,31197.0,30644.0
29835.0,27324.0,24979.0,23262.0,22119.0,21524.0,21344.0,20896.0,20265.0,21244.0,23378.0,24988.0,25927.0,25995.0,26651.0,25944.0,24877.0,24169.0,24260.0,26919.0,29861.0,31073.0,30660.0,29864.0
28507.0,25682.0,24652.0,23038.0,22654.0,22469.0,23781.0,27509.0,31186.0,33464.0,34863.0,35483.0,34929.0,34536.0,32916.0,31712.0,31721.0,31900.0,32057.0,33791.0,36473.0,35856.0,33666.0,32004.0
30953.0,28108.0,26502.0,25136.0,24671.0,24695.0,25046.0,28646.0,31913.0,34266.0,35681.0,36070.0,35486.0,34954.0,33268.0,32366.0,32252.0,32228.0,32753.0,34086.0,36742.0,36094.0,33851.0,31988.0
30926.0,28080.0,26463.0,24941.0,24491.0,24004.0,24349.0,27672.0,30203.0,32347.0,33619.0,33994.0,33804.0,33506.0,32083.0,31182.0,30847.0,30936.0,31441.0,32940.0,35171.0,35055.0,33122.0,32087.0
30554.0,27819.0,25279.0,24176.0,23484.0,23682.0,24536.0,27758.0,30861.0,32674.0,33965.0,34555.0,34210.0,33923.0,32408.0,31310.0,31078.0,31163.0,31753.0,33066.0,35899.0,35453.0,33052.0,31668.0
29970.0,27803.0,25852.0,24494.0,24272.0,23956.0,24770.0,28182.0,30654.0,32769.0,34076.0,34521.0,34273.0,33919.0,32195.0,31221.0,30753.0,30714.0,31096.0,32314.0,34676.0,33881.0,32173.0,31305.0
30466.0,27889.0,25795.0,23931.0,23231.0,22462.0,22478.0,23073.0,23207.0,25641.0,28221.0,29618.0,29534.0,29448.0,28392.0,27026.0,25895.0,25365.0,25883.0,27580.0,30803.0,31286.0,30310.0,29183.0
28655.0,25972.0,23755.0,22324.0,21082.0,20778.0,20458.0,20234.0,19463.0,20875.0,22815.0,24575.0,24710.0,24776.0,25209.0,23954.0,23336.0,22928.0,23054.0,25016.0,28631.0,29410.0,29143.0,27688.0
26547.0,24266.0,22505.0,21384.0,21237.0,21271.0,22267.0,26202.0,29261.0,31791.0,33602.0,34067.0,34013.0,34153.0,32694.0,31508.0,31423.0,31941.0,32067.0,33416.0,36308.0,35348.0,33118.0,30957.0
29351.0,27119.0,25209.0,23917.0,23518.0,23161.0,24128.0,27741.0,31306.0,33339.0,34419.0,35531.0,36062.0,35750.0,34034.0,32963.0,32725.0,33377.0,33856.0,35293.0,37258.0,36244.0,33642.0,31499.0
30112.0,27584.0,25648.0,24091.0,23855.0,23682.0,24490.0,28076.0,30765.0,33671.0,34819.0,35281.0,35543.0,35529.0,33440.0,32479.0,32889.0,33231.0,33381.0,34066.0,36816.0,35798.0,33023.0,31247.0
29383.0,26805.0,25144.0,24260.0,23855.0,23392.0,24199.0,27743.0,30749.0,32744.0,33966.0,35096.0,35151.0,35114.0,33204.0,31939.0,31991.0,32017.0,32353.0,32961.0,36474.0,36058.0,33831.0,31442.0
29802.0,28396.0,26260.0,24929.0,24689.0,24562.0,25191.0,28352.0,31238.0,33568.0,34884.0,35213.0,35340.0,34979.0,33929.0,32716.0,32621.0,32515.0,32427.0,33567.0,36062.0,35466.0,33544.0,32288.0
31369.0,29421.0,26705.0,25085.0,24026.0,23585.0,23037.0,23919.0,24009.0,26958.0,29368.0,30415.0,30250.0,29874.0,29068.0,27112.0,26014.0,25909.0,25966.0,27168.0,31346.0,32292.0,31006.0,29889.0
29147.0,26832.0,24430.0,22636.0,21731.0,21370.0,20936.0,21048.0,20161.0,21854.0,23656.0,24987.0,24844.0,24856.0,25132.0,24055.0,23397.0,22761.0,22945.0,24509.0,29289.0,30698.0,30146.0,29536.0
27639.0,24943.0,23362.0,22395.0,21709.0,21762.0,22914.0,26947.0,30311.0,32815.0,34197.0,35092.0,34973.0,34891.0,33376.0,32137.0,32268.0,32386.0,32260.0,32906.0,36806.0,36409.0,34057.0,31702.0
29956.0,27398.0,25404.0,24237.0,23728.0,23996.0,24831.0,28679.0,31181.0,33607.0,34586.0,35149.0,34818.0,34866.0,33454.0,32006.0,32317.0,32278.0,32243.0,32903.0,36356.0,36240.0,33950.0,31927.0
30280.0,27684.0,25687.0,24797.0,24454.0,24080.0,24931.0,28399.0,30828.0,33545.0,34663.0,34994.0,34744.0,34651.0,32944.0,31841.0,31716.0,31878.0,32095.0,33186.0,36764.0,36347.0,34141.0,31874.0
30013.0,27273.0,25862.0,24453.0,23698.0,23786.0,24720.0,28230.0,30929.0,32827.0,33904.0,34328.0,34195.0,33996.0,32634.0,31712.0,31559.0,31552.0,31612.0,32282.0,35614.0,35405.0,33276.0,31170.0
29804.0,27589.0,25835.0,24664.0,24103.0,24154.0,25276.0,28579.0,30630.0,33371.0,34377.0,34716.0,34737.0,34495.0,32959.0,31743.0,31478.0,31592.0,31760.0,32463.0,35763.0,34691.0,33100.0,32060.0
30519.0,28243.0,26160.0,24745.0,23907.0,23245.0,22820.0,23696.0,23479.0,26359.0,28687.0,29671.0,29823.0,29521.0,28313.0,27307.0,26564.0,26107.0,26361.0,27069.0,31044.0,31965.0,30870.0,29403.0
28838.0,25933.0,23566.0,22161.0,21720.0,21005.0,20844.0,21002.0,19879.0,21429.0,23030.0,24689.0,24770.0,24745.0,24710.0,23876.0,22969.0,22348.0,22684.0,24300.0,28603.0,29793.0,29950.0,28567.0
26818.0,24454.0,22736.0,21996.0,21418.0,21342.0,22283.0,25214.0,27520.0,30079.0,31882.0,32513.0,32935.0,32943.0,31769.0,30249.0,30340.0,30746.0,30995.0,31351.0,34966.0,35042.0,33345.0,31265.0
29642.0,27923.0,25676.0,24635.0,24162.0,24248.0,25018.0,28190.0,30790.0,33777.0,35774.0,36681.0,36992.0,37135.0,35585.0,34457.0,34580.0,34577.0,34808.0,35015.0,38653.0,38713.0,35747.0,33293.0
31836.0,28958.0,27602.0,26232.0,25136.0,25273.0,25747.0,29083.0,31970.0,35028.0,36624.0,37185.0,37576.0,37615.0,36253.0,34749.0,34855.0,35387.0,35584.0,36076.0,39224.0,39430.0,36350.0,34161.0
31895.0,29624.0,27794.0,26382.0,25712.0,25239.0,26175.0,29396.0,31934.0,35046.0,36855.0,37558.0,37494.0,37318.0,35930.0,34523.0,34825.0,34753.0,35037.0,34916.0,39379.0,38546.0,36343.0,34233.0
32155.0,29549.0,27484.0,26276.0,25971.0,25640.0,26418.0,29625.0,32235.0,35091.0,36337.0,36882.0,36886.0,36797.0,34957.0,33856.0,33401.0,33319.0,33539.0,33579.0,36772.0,36595.0,34742.0,33420.0
32141.0,29941.0,27431.0,25949.0,24699.0,24117.0,23867.0,24088.0,24495.0,27473.0,29923.0,31400.0,30994.0,30800.0,29993.0,28554.0,27453.0,27192.0,27119.0,27810.0,31886.0,33313.0,32497.0,31254.0
30500.0,27616.0,27616.0,25377.0,23870.0,23016.0,22133.0,22221.0,21992.0,21329.0,23157.0,24958.0,26241.0,26461.0,26613.0,25960.0,24939.0,24704.0,24278.0,24837.0,26356.0,31599.0,32569.0,30312.0
28269.0,27202.0,25251.0,24012.0,23418.0,23413.0,24094.0,28088.0,31861.0,33624.0,34920.0,36035.0,36079.0,36027.0,34513.0,34193.0,34740.0,35395.0,35403.0,34647.0,35160.0,37759.0,36094.0,33080.0
29872.0,28608.0,26959.0,25782.0,25407.0,24937.0,25263.0,28806.0,33016.0,34257.0,35557.0,36626.0,36977.0,36916.0,35425.0,34786.0,35216.0,35467.0,35107.0,34985.0,35303.0,38215.0,36366.0,33282.0
30262.0,29219.0,27081.0,26043.0,25449.0,25204.0,25533.0,28872.0,32580.0,34400.0,35860.0,36792.0,36642.0,36497.0,35004.0,34266.0,35212.0,35553.0,35637.0,35426.0,35678.0,38369.0,37051.0,33708.0
31265.0,29723.0,27485.0,26361.0,25471.0,24857.0,25880.0,29604.0,32944.0,34627.0,35512.0,36333.0,36205.0,36294.0,34948.0,34345.0,34653.0,34827.0,34554.0,33908.0,34390.0,37046.0,36462.0,33292.0
30500.0,29390.0,27564.0,26076.0,25635.0,25132.0,25757.0,29372.0,32372.0,34127.0,35359.0,35817.0,35619.0,35274.0,34105.0,33368.0,33582.0,33565.0,33375.0,32911.0,33287.0,36253.0,34737.0,32146.0
30319.0,29842.0,27688.0,25870.0,24248.0,24066.0,23421.0,24309.0,25255.0,26396.0,29322.0,31101.0,30753.0,30753.0,29942.0,28536.0,27714.0,27254.0,26956.0,27593.0,28320.0,32162.0,32222.0,30431.0
28542.0,27800.0,25675.0,24028.0,22699.0,22182.0,21730.0,22131.0,21300.0,21822.0,24102.0,25956.0,26124.0,26903.0,27389.0,26381.0,25386.0,25000.0,24942.0,25286.0,26668.0,30694.0,31787.0,30365.0
28216.0,26895.0,24871.0,23833.0,22961.0,22996.0,23773.0,27292.0,30012.0,33065.0,35124.0,36199.0,36275.0,36645.0,34710.0,34010.0,34021.0,34407.0,34215.0,33596.0,33641.0,36338.0,35350.0,31882.0
29930.0,28925.0,27079.0,25391.0,24892.0,24372.0,24872.0,28163.0,30359.0,33106.0,34567.0,35786.0,35487.0,35287.0,34057.0,33003.0,33406.0,33661.0,33770.0,33300.0,33255.0,36340.0,35329.0,32617.0
30006.0,28753.0,26964.0,25538.0,25004.0,24455.0,24681.0,28008.0,29663.0,32375.0,34334.0,35207.0,35164.0,34986.0,33595.0,32661.0,32817.0,33004.0,33069.0,32503.0,32644.0,34942.0,34191.0,31615.0
29893.0,28906.0,26628.0,25048.0,24245.0,23514.0,23050.0,24124.0,24631.0,26138.0,28761.0,29648.0,30026.0,30428.0,29806.0,28698.0,28574.0,27622.0,27629.0,27538.0,28447.0,31789.0,32202.0,30106.0
28631.0,27600.0,25401.0,23842.0,23140.0,21793.0,21214.0,21598.0,21218.0,21899.0,24136.0,25575.0,25971.0,26303.0,26330.0,25635.0,24738.0,24338.0,23985.0,24923.0,25656.0,29299.0,30439.0,29028.0
27752.0,27020.0,24835.0,23192.0,22023.0,21477.0,21027.0,21872.0,21489.0,22767.0,25296.0,26584.0,27000.0,27214.0,27638.0,26742.0,25984.0,25491.0,25297.0,25380.0,26363.0,29981.0,30729.0,28867.0
27944.0,26867.0,24309.0,22667.0,21488.0,20721.0,20267.0,20473.0,19594.0,20656.0,22617.0,23749.0,23872.0,23835.0,24122.0,23686.0,22756.0,22555.0,22231.0,22936.0,23753.0,28060.0,30002.0,27960.0
26162.0,24883.0,23198.0,21512.0,21224.0,20781.0,20562.0,22980.0,23878.0,26317.0,28950.0,29635.0,29867.0,30229.0,29711.0,28795.0,28686.0,28783.0,28774.0,28414.0,29222.0,32422.0,32831.0,29997.0
27327.0,26011.0,24232.0,23080.0,22597.0,22230.0,23226.0,27103.0,29496.0,32430.0,33616.0,34945.0,35159.0,34993.0,33578.0,32655.0,33021.0,33018.0,32717.0,32542.0,32180.0,35110.0,34745.0,31462.0
28909.0,27270.0,25168.0,24484.0,23649.0,23297.0,23735.0,27460.0,29767.0,32382.0,33880.0,34771.0,34876.0,34555.0,32971.0,32256.0,32784.0,33097.0,32945.0,32752.0,32747.0,35647.0,34926.0,31683.0
29085.0,27667.0,25743.0,24721.0,23799.0,23556.0,23846.0,27522.0,29709.0,32503.0,34125.0,34954.0,35009.0,35287.0,33576.0,32654.0,33166.0,33493.0,33928.0,33339.0,33675.0,35397.0,34630.0,31572.0
29114.0,27503.0,25530.0,24026.0,23431.0,23308.0,24220.0,27610.0,29943.0,32143.0,33790.0,35170.0,34876.0,34892.0,33119.0,32282.0,32364.0,32688.0,32482.0,31867.0,32188.0,34001.0,34401.0,31234.0
29413.0,28278.0,25827.0,24296.0,23661.0,23081.0,22543.0,23368.0,23485.0,25902.0,28694.0,30087.0,30440.0,30147.0,29270.0,27482.0,26532.0,25993.0,25611.0,25643.0,26735.0,29693.0,30895.0,28401.0
27273.0,25815.0,23905.0,22325.0,21139.0,20631.0,20345.0,20855.0,19734.0,20929.0,22948.0,24224.0,24917.0,25344.0,25291.0,23905.0,23161.0,22896.0,22552.0,22879.0,24007.0,27911.0,29864.0,27698.0
25829.0,23914.0,21648.0,21007.0,20832.0,20821.0,21760.0,25404.0,27881.0,30054.0,31236.0,31611.0,31988.0,32131.0,30779.0,29951.0,30303.0,30318.0,30407.0,29810.0,29925.0,32477.0,32608.0,29521.0
27075.0,25965.0,24245.0,23136.0,22682.0,22500.0,23393.0,26910.0,29205.0,31808.0,32670.0,33497.0,33586.0,33310.0,31883.0,30964.0,31673.0,32171.0,31698.0,31154.0,31338.0,33277.0,34001.0,30495.0
27677.0,25895.0,24274.0,23457.0,22878.0,22753.0,23086.0,27168.0,29070.0,31704.0,32672.0,33303.0,33749.0,34047.0,32106.0,31092.0,31637.0,31907.0,32032.0,31487.0,31429.0,33762.0,33267.0,30620.0
27631.0,25812.0,24196.0,23391.0,23067.0,22886.0,23586.0,26815.0,28551.0,31320.0,32703.0,33333.0,33187.0,33411.0,31681.0,30744.0,31562.0,31790.0,32023.0,31256.0,31275.0,33444.0,33369.0,30079.0
27740.0,25746.0,24386.0,23257.0,22968.0,22702.0,23632.0,26778.0,29002.0,31153.0,32389.0,32858.0,33211.0,33406.0,31707.0,30982.0,31376.0,31255.0,31066.0,30164.0,30457.0,32111.0,32186.0,29744.0
27708.0,25919.0,23779.0,22544.0,22146.0,21620.0,21071.0,21968.0,22396.0,24914.0,27369.0,28618.0,28635.0,28764.0,27570.0,26617.0,25432.0,25184.0,24747.0,24845.0,25162.0,28138.0,29193.0,27360.0
25605.0,23963.0,21475.0,20401.0,19710.0,19232.0,19773.0,19645.0,19309.0,20372.0,22558.0,23460.0,23975.0,24362.0,24414.0,23654.0,22893.0,22150.0,21902.0,22067.0,22793.0,26310.0,29103.0,27356.0
24813.0,22521.0,20602.0,19884.0,19679.0,19975.0,21067.0,24807.0,26649.0,29405.0,30410.0,31335.0,31832.0,31923.0,30691.0,29925.0,30136.0,30395.0,30490.0,29888.0,29476.0,31143.0,31652.0,28991.0
26547.0,24624.0,22798.0,22116.0,22158.0,21996.0,22876.0,26460.0,28478.0,30989.0,32108.0,33389.0,33866.0,33958.0,32317.0,31227.0,32383.0,32581.0,32478.0,32004.0,31604.0,33275.0,33298.0,29788.0
27015.0,25105.0,23381.0,23167.0,22503.0,22446.0,23309.0,26325.0,28761.0,31596.0,32687.0,33459.0,34107.0,34211.0,32575.0,31663.0,32067.0,32022.0,32703.0,31533.0,32157.0,33302.0,32885.0,29590.0
27269.0,24900.0,23683.0,23044.0,22915.0,22635.0,23241.0,26627.0,28413.0,31326.0,32540.0,33831.0,33848.0,33984.0,32000.0,31746.0,32099.0,32489.0,32325.0,31552.0,31401.0,32928.0,32690.0,29963.0
